"Order_ID","Order_Date","Customer_ID","Customer_Name","Product","Category","Quantity","Price","Sales","Profit","City","State","Region","Year","Month","Quarter","Month_Name","Profit_Margin","Is_Outlier"
"EC-1881",2025-11-22,"CUST-104","Emily Davis","Denim Jeans","Clothing",3,4900,14700,7199.58,"Chicago","Illinois","Central",2025,11,"Q4","Nov",0.4898,FALSE
"EC-1882",2024-01-25,"CUST-140","Camila Nelson","Premium Notebook Pack","Office Supplies",2,1200,2400,909.57,"Seattle","Washington","West",2024,1,"Q1","Jan",0.379,FALSE
"EC-1883",2025-05-24,"CUST-137","Gabriel Adams","Heavy Duty Stapler","Office Supplies",1,1800,1800,750.04,"Dallas","Texas","Central",2025,5,"Q2","May",0.4167,FALSE
"EC-1884",2025-04-30,"CUST-116","Amelia Martin","Waterproof Leather Jacket","Clothing",2,14900,29800,9086.92,"Atlanta","Georgia","South",2025,4,"Q2","Apr",0.3049,FALSE
"EC-1885",2024-07-13,"CUST-102","Jane Smith","iPad Air","Electronics",1,49000,49000,16824.99,"Nashville","Tennessee","South",2024,7,"Q3","Jul",0.3434,FALSE
"EC-1886",2025-10-15,"CUST-137","Gabriel Adams","Ergonomic Office Chair","Furniture",1,20500,20500,315.08,"Chicago","Illinois","Central",2025,10,"Q4","Oct",0.0154,FALSE
"EC-1887",2025-07-21,"CUST-119","Matthew White","Heavy Duty Stapler","Office Supplies",2,1800,3600,2061.8,"Chicago","Illinois","Central",2025,7,"Q3","Jul",0.5727,FALSE
"EC-1888",2025-11-14,"CUST-142","Penelope Mitchell","Waterproof Leather Jacket","Clothing",1,14900,14900,6915.79,"Dallas","Texas","Central",2025,11,"Q4","Nov",0.4641,FALSE
"EC-1889",2025-11-25,"CUST-128","Sofia Allen","Solid Oak Dining Table","Furniture",1,66000,66000,3083.93,"Boston","Massachusetts","East",2025,11,"Q4","Nov",0.0467,FALSE
"EC-1890",2026-01-19,"CUST-105","William Brown","Modern Sofa","Furniture",1,74500,74500,10543.92,"New York","New York","East",2026,1,"Q1","Jan",0.1415,FALSE
"EC-1891",2025-08-01,"CUST-113","Alexander Taylor","Heavy Duty Stapler","Office Supplies",1,1800,1800,704.46,"Los Angeles","California","West",2025,8,"Q3","Aug",0.3914,FALSE
"EC-1892",2024-06-12,"CUST-135","Owen Scott","Running Shoes","Clothing",2,9900,19800,5147.07,"Philadelphia","Pennsylvania","East",2024,6,"Q2","Jun",0.26,FALSE
"EC-1893",2024-10-17,"CUST-116","Amelia Martin","Gel Pen Set (12-pack)","Office Supplies",2,900,1800,1079.7,"Dallas","Texas","Central",2024,10,"Q4","Oct",0.5998,FALSE
"EC-1894",2024-02-08,"CUST-144","Layla Roberts","Premium Notebook Pack","Office Supplies",2,1200,2400,1269.44,"Dallas","Texas","Central",2024,2,"Q1","Feb",0.5289,FALSE
"EC-1895",2025-04-25,"CUST-136","Victoria Green","Ergonomic Office Chair","Furniture",2,20500,41000,2781.1,"Atlanta","Georgia","South",2025,4,"Q2","Apr",0.0678,FALSE
"EC-1896",2025-11-30,"CUST-136","Victoria Green","Solid Oak Dining Table","Furniture",1,66000,66000,-8890.19,"Houston","Texas","Central",2025,11,"Q4","Nov",-0.1347,FALSE
"EC-1897",2024-09-04,"CUST-136","Victoria Green","Ergonomic Office Chair","Furniture",2,20500,41000,-4908.7,"Houston","Texas","Central",2024,9,"Q3","Sep",-0.1197,FALSE
"EC-1898",2026-03-15,"CUST-149","Julian Evans","Cotton Slim Fit T-Shirt","Clothing",1,2000,2000,1092.68,"Miami","Florida","South",2026,3,"Q1","Mar",0.5463,FALSE
"EC-1899",2026-05-03,"CUST-101","John Doe","Gel Pen Set (12-pack)","Office Supplies",1,900,900,323.78,"New York","New York","East",2026,5,"Q2","May",0.3598,FALSE
"EC-1900",2025-01-22,"CUST-128","Sofia Allen","LED Desk Lamp","Furniture",2,4000,8000,-646.92,"Philadelphia","Pennsylvania","East",2025,1,"Q1","Jan",-0.0809,FALSE
"EC-1901",2024-10-11,"CUST-118","Harper Thompson","Waterproof Leather Jacket","Clothing",1,14900,14900,7249.56,"Seattle","Washington","West",2024,10,"Q4","Oct",0.4865,FALSE
"EC-1902",2025-04-19,"CUST-104","Emily Davis","LED Desk Lamp","Furniture",1,4000,4000,926.7,"Los Angeles","California","West",2025,4,"Q2","Apr",0.2317,FALSE
"EC-1903",2025-01-26,"CUST-140","Camila Nelson","LED Desk Lamp","Furniture",2,4000,8000,454.62,"Nashville","Tennessee","South",2025,1,"Q1","Jan",0.0568,FALSE
"EC-1904",2024-10-26,"CUST-142","Penelope Mitchell","iPhone 15 Pro","Electronics",1,82900,82900,16952.75,"San Francisco","California","West",2024,10,"Q4","Oct",0.2045,FALSE
"EC-1905",2024-10-26,"CUST-132","Scarlett Wright","Modern Sofa","Furniture",2,74500,149000,28901.99,"Philadelphia","Pennsylvania","East",2024,10,"Q4","Oct",0.194,FALSE
"EC-1906",2025-06-07,"CUST-110","Isabella Wilson","Dell XPS 15","Electronics",4,124000,496000,143095.69,"Nashville","Tennessee","South",2025,6,"Q2","Jun",0.2885,TRUE
"EC-1907",2024-04-20,"CUST-134","Grace Hill","Heavy Duty Stapler","Office Supplies",2,1800,3600,1396.83,"Atlanta","Georgia","South",2024,4,"Q2","Apr",0.388,FALSE
"EC-1908",2025-10-10,"CUST-121","Logan Martin","iPad Air","Electronics",2,49000,98000,16517.47,"Nashville","Tennessee","South",2025,10,"Q4","Oct",0.1685,FALSE
"EC-1909",2024-03-28,"CUST-103","Michael Johnson","Dry Erase Whiteboard","Office Supplies",1,3700,3700,2259.64,"Boston","Massachusetts","East",2024,3,"Q1","Mar",0.6107,FALSE
"EC-1910",2025-12-07,"CUST-120","Evelyn Harris","Modern Sofa","Furniture",2,74500,149000,10215.98,"Chicago","Illinois","Central",2025,12,"Q4","Dec",0.0686,FALSE
"EC-1911",2024-05-10,"CUST-120","Evelyn Harris","Premium Notebook Pack","Office Supplies",2,1200,2400,1016.19,"Los Angeles","California","West",2024,5,"Q2","May",0.4234,FALSE
"EC-1912",2025-10-27,"CUST-103","Michael Johnson","Sony WH-1000XM5","Electronics",3,33000,99000,28466.32,"Boston","Massachusetts","East",2025,10,"Q4","Oct",0.2875,FALSE
"EC-1913",2024-12-26,"CUST-150","Zoe Edwards","Denim Jeans","Clothing",2,4900,9800,2993.99,"New York","New York","East",2024,12,"Q4","Dec",0.3055,FALSE
"EC-1914",2026-02-06,"CUST-148","Nora Parker","Solid Oak Dining Table","Furniture",2,66000,132000,29659.69,"Dallas","Texas","Central",2026,2,"Q1","Feb",0.2247,FALSE
"EC-1915",2025-01-25,"CUST-145","Matthew Turner","Heavy Duty Stapler","Office Supplies",4,1800,7200,2764.55,"Boston","Massachusetts","East",2025,1,"Q1","Jan",0.384,FALSE
"EC-1916",2025-02-14,"CUST-114","Charlotte Moore","Running Shoes","Clothing",1,9900,9900,3262.96,"Miami","Florida","South",2025,2,"Q1","Feb",0.3296,FALSE
"EC-1917",2025-04-15,"CUST-115","Ethan Jackson","Running Shoes","Clothing",1,9900,9900,4128.19,"New York","New York","East",2025,4,"Q2","Apr",0.417,FALSE
"EC-1918",2026-01-18,"CUST-110","Isabella Wilson","Gel Pen Set (12-pack)","Office Supplies",1,900,900,330.9,"New York","New York","East",2026,1,"Q1","Jan",0.3677,FALSE
"EC-1919",2025-03-08,"CUST-105","William Brown","iPad Air","Electronics",3,49000,147000,21999.33,"Miami","Florida","South",2025,3,"Q1","Mar",0.1497,FALSE
"EC-1920",2024-08-11,"CUST-102","Jane Smith","Solid Oak Dining Table","Furniture",4,66000,264000,-27965.2,"Boston","Massachusetts","East",2024,8,"Q3","Aug",-0.1059,TRUE
"EC-1921",2024-03-19,"CUST-146","Lillian Phillips","Ergonomic Office Chair","Furniture",1,20500,20500,4025.16,"Nashville","Tennessee","South",2024,3,"Q1","Mar",0.1963,FALSE
"EC-1922",2024-10-29,"CUST-107","James Garcia","Heavy Duty Stapler","Office Supplies",1,1800,1800,927.07,"New York","New York","East",2024,10,"Q4","Oct",0.515,FALSE
"EC-1923",2025-02-07,"CUST-116","Amelia Martin","Premium Notebook Pack","Office Supplies",2,1200,2400,1118.22,"Philadelphia","Pennsylvania","East",2025,2,"Q1","Feb",0.4659,FALSE
"EC-1924",2025-08-25,"CUST-136","Victoria Green","Modern Sofa","Furniture",4,74500,298000,27095.35,"Seattle","Washington","West",2025,8,"Q3","Aug",0.0909,TRUE
"EC-1925",2025-07-10,"CUST-123","David Rodriguez","iPad Air","Electronics",1,49000,49000,13717.84,"Boston","Massachusetts","East",2025,7,"Q3","Jul",0.28,FALSE
"EC-1926",2024-05-26,"CUST-150","Zoe Edwards","Denim Jeans","Clothing",1,4900,4900,1925.18,"San Francisco","California","West",2024,5,"Q2","May",0.3929,FALSE
"EC-1927",2025-07-31,"CUST-141","Henry Carter","Modern Sofa","Furniture",3,74500,223500,19485.53,"San Francisco","California","West",2025,7,"Q3","Jul",0.0872,TRUE
"EC-1928",2025-11-07,"CUST-113","Alexander Taylor","Dell XPS 15","Electronics",5,124000,620000,148530.05,"Houston","Texas","Central",2025,11,"Q4","Nov",0.2396,TRUE
"EC-1929",2024-04-14,"CUST-133","Luke Lopez","Cotton Slim Fit T-Shirt","Clothing",2,2000,4000,1290.65,"Atlanta","Georgia","South",2024,4,"Q2","Apr",0.3227,FALSE
"EC-1930",2026-02-03,"CUST-118","Harper Thompson","Dell XPS 15","Electronics",2,124000,248000,51321.99,"Atlanta","Georgia","South",2026,2,"Q1","Feb",0.2069,TRUE
"EC-1931",2025-11-20,"CUST-125","Joseph Lee","Waterproof Leather Jacket","Clothing",1,14900,14900,4180.31,"Los Angeles","California","West",2025,11,"Q4","Nov",0.2806,FALSE
"EC-1932",2024-02-02,"CUST-112","Mia Thomas","Gel Pen Set (12-pack)","Office Supplies",1,900,900,405.91,"Boston","Massachusetts","East",2024,2,"Q1","Feb",0.451,FALSE
"EC-1933",2024-11-19,"CUST-117","Daniel Lee","Running Shoes","Clothing",2,9900,19800,7185.02,"Los Angeles","California","West",2024,11,"Q4","Nov",0.3629,FALSE
"EC-1934",2024-03-22,"CUST-136","Victoria Green","Dry Erase Whiteboard","Office Supplies",2,3700,7400,4782.59,"Boston","Massachusetts","East",2024,3,"Q1","Mar",0.6463,FALSE
"EC-1935",2025-07-27,"CUST-112","Mia Thomas","iPad Air","Electronics",2,49000,98000,13848.22,"Dallas","Texas","Central",2025,7,"Q3","Jul",0.1413,FALSE
"EC-1936",2025-09-04,"CUST-139","Carter Gonzalez","Running Shoes","Clothing",4,9900,39600,16250.19,"Boston","Massachusetts","East",2025,9,"Q3","Sep",0.4104,FALSE
"EC-1937",2024-04-08,"CUST-102","Jane Smith","Heavy Duty Stapler","Office Supplies",3,1800,5400,2029.29,"Chicago","Illinois","Central",2024,4,"Q2","Apr",0.3758,FALSE
"EC-1938",2026-03-20,"CUST-144","Layla Roberts","Waterproof Leather Jacket","Clothing",1,14900,14900,7700.76,"Philadelphia","Pennsylvania","East",2026,3,"Q1","Mar",0.5168,FALSE
"EC-1939",2024-02-25,"CUST-139","Carter Gonzalez","Dry Erase Whiteboard","Office Supplies",4,3700,14800,7932.3,"Houston","Texas","Central",2024,2,"Q1","Feb",0.536,FALSE
"EC-1940",2024-06-01,"CUST-114","Charlotte Moore","Modern Sofa","Furniture",1,74500,74500,18493.3,"Chicago","Illinois","Central",2024,6,"Q2","Jun",0.2482,FALSE
"EC-1941",2025-11-09,"CUST-117","Daniel Lee","Heavy Duty Stapler","Office Supplies",1,1800,1800,841.19,"Houston","Texas","Central",2025,11,"Q4","Nov",0.4673,FALSE
"EC-1942",2024-01-14,"CUST-145","Matthew Turner","Modern Sofa","Furniture",2,74500,149000,-16835.66,"San Francisco","California","West",2024,1,"Q1","Jan",-0.113,FALSE
"EC-1943",2024-03-01,"CUST-129","Sebastian Young","iPad Air","Electronics",1,49000,49000,11357.35,"Boston","Massachusetts","East",2024,3,"Q1","Mar",0.2318,FALSE
"EC-1944",2026-05-08,"CUST-140","Camila Nelson","Denim Jeans","Clothing",2,4900,9800,3758.93,"Nashville","Tennessee","South",2026,5,"Q2","May",0.3836,FALSE
"EC-1945",2024-03-14,"CUST-149","Julian Evans","Premium Notebook Pack","Office Supplies",5,1200,6000,3604.55,"New York","New York","East",2024,3,"Q1","Mar",0.6008,FALSE
"EC-1946",2025-05-26,"CUST-134","Grace Hill","Ergonomic Office Chair","Furniture",2,20500,41000,2032.54,"Los Angeles","California","West",2025,5,"Q2","May",0.0496,FALSE
"EC-1947",2025-08-08,"CUST-105","William Brown","Premium Notebook Pack","Office Supplies",1,1200,1200,440.43,"Nashville","Tennessee","South",2025,8,"Q3","Aug",0.367,FALSE
"EC-1948",2025-11-11,"CUST-104","Emily Davis","Dry Erase Whiteboard","Office Supplies",1,3700,3700,2278.54,"Los Angeles","California","West",2025,11,"Q4","Nov",0.6158,FALSE
"EC-1949",2025-11-09,"CUST-140","Camila Nelson","Ergonomic Office Chair","Furniture",2,20500,41000,7696.34,"Nashville","Tennessee","South",2025,11,"Q4","Nov",0.1877,FALSE
"EC-1950",2024-03-10,"CUST-107","James Garcia","iPad Air","Electronics",1,49000,49000,10064.39,"Houston","Texas","Central",2024,3,"Q1","Mar",0.2054,FALSE
"EC-1951",2025-02-15,"CUST-131","Jack King","Cotton Slim Fit T-Shirt","Clothing",4,2000,8000,4144.59,"Houston","Texas","Central",2025,2,"Q1","Feb",0.5181,FALSE
"EC-1952",2026-02-14,"CUST-108","Sophia Martinez","iPad Air","Electronics",5,49000,245000,64525.66,"San Francisco","California","West",2026,2,"Q1","Feb",0.2634,TRUE
"EC-1953",2025-11-01,"CUST-115","Ethan Jackson","Gel Pen Set (12-pack)","Office Supplies",1,900,900,490.34,"Miami","Florida","South",2025,11,"Q4","Nov",0.5448,FALSE
"EC-1954",2024-03-30,"CUST-143","Wyatt Perez","iPhone 15 Pro","Electronics",1,82900,82900,20854.3,"San Francisco","California","West",2024,3,"Q1","Mar",0.2516,FALSE
"EC-1955",2024-07-08,"CUST-122","Abigail Clark","Waterproof Leather Jacket","Clothing",4,14900,59600,16595.63,"Nashville","Tennessee","South",2024,7,"Q3","Jul",0.2785,FALSE
"EC-1956",2026-03-02,"CUST-111","Lucas Anderson","Ergonomic Office Chair","Furniture",3,20500,61500,6668.8,"Dallas","Texas","Central",2026,3,"Q1","Mar",0.1084,FALSE
"EC-1957",2024-10-19,"CUST-118","Harper Thompson","Gel Pen Set (12-pack)","Office Supplies",3,900,2700,1496.25,"Seattle","Washington","West",2024,10,"Q4","Oct",0.5542,FALSE
"EC-1958",2024-11-09,"CUST-144","Layla Roberts","Sony WH-1000XM5","Electronics",1,33000,33000,5935.42,"Miami","Florida","South",2024,11,"Q4","Nov",0.1799,FALSE
"EC-1959",2024-12-04,"CUST-124","Elizabeth Lewis","Running Shoes","Clothing",1,9900,9900,5156.12,"Houston","Texas","Central",2024,12,"Q4","Dec",0.5208,FALSE
"EC-1960",2025-08-18,"CUST-119","Matthew White","Waterproof Leather Jacket","Clothing",1,14900,14900,8172.63,"Chicago","Illinois","Central",2025,8,"Q3","Aug",0.5485,FALSE
"EC-1961",2024-01-11,"CUST-103","Michael Johnson","Premium Notebook Pack","Office Supplies",1,1200,1200,532.47,"Seattle","Washington","West",2024,1,"Q1","Jan",0.4437,FALSE
"EC-1962",2026-05-08,"CUST-144","Layla Roberts","Cotton Slim Fit T-Shirt","Clothing",2,2000,4000,1152.4,"Atlanta","Georgia","South",2026,5,"Q2","May",0.2881,FALSE
"EC-1963",2026-01-22,"CUST-141","Henry Carter","Heavy Duty Stapler","Office Supplies",2,1800,3600,1955.07,"New York","New York","East",2026,1,"Q1","Jan",0.5431,FALSE
"EC-1964",2024-11-22,"CUST-139","Carter Gonzalez","Waterproof Leather Jacket","Clothing",5,14900,74500,27081.72,"Atlanta","Georgia","South",2024,11,"Q4","Nov",0.3635,FALSE
"EC-1965",2025-03-15,"CUST-128","Sofia Allen","Running Shoes","Clothing",5,9900,49500,26257.56,"Los Angeles","California","West",2025,3,"Q1","Mar",0.5305,FALSE
"EC-1966",2024-12-27,"CUST-127","Jackson Hall","Ergonomic Office Chair","Furniture",3,20500,61500,7045.04,"Los Angeles","California","West",2024,12,"Q4","Dec",0.1146,FALSE
"EC-1967",2024-06-20,"CUST-127","Jackson Hall","iPad Air","Electronics",3,49000,147000,47379.25,"Boston","Massachusetts","East",2024,6,"Q2","Jun",0.3223,TRUE
"EC-1968",2025-01-08,"CUST-102","Jane Smith","Heavy Duty Stapler","Office Supplies",1,1800,1800,990.16,"Houston","Texas","Central",2025,1,"Q1","Jan",0.5501,FALSE
"EC-1969",2024-05-11,"CUST-110","Isabella Wilson","Gel Pen Set (12-pack)","Office Supplies",1,900,900,430.14,"Houston","Texas","Central",2024,5,"Q2","May",0.4779,FALSE
"EC-1970",2024-06-07,"CUST-127","Jackson Hall","Heavy Duty Stapler","Office Supplies",1,1800,1800,695.43,"Miami","Florida","South",2024,6,"Q2","Jun",0.3863,FALSE
"EC-1971",2024-06-28,"CUST-106","Olivia Jones","Dry Erase Whiteboard","Office Supplies",1,3700,3700,2358.39,"Chicago","Illinois","Central",2024,6,"Q2","Jun",0.6374,FALSE
"EC-1972",2025-06-30,"CUST-127","Jackson Hall","Gel Pen Set (12-pack)","Office Supplies",1,900,900,433.88,"Seattle","Washington","West",2025,6,"Q2","Jun",0.4821,FALSE
"EC-1973",2024-07-07,"CUST-130","Ella Hernandez","Cotton Slim Fit T-Shirt","Clothing",1,2000,2000,767.17,"Boston","Massachusetts","East",2024,7,"Q3","Jul",0.3836,FALSE
"EC-1974",2024-03-05,"CUST-144","Layla Roberts","iPad Air","Electronics",1,49000,49000,6791.61,"Nashville","Tennessee","South",2024,3,"Q1","Mar",0.1386,FALSE
"EC-1975",2025-03-07,"CUST-105","William Brown","Sony WH-1000XM5","Electronics",3,33000,99000,15361.65,"Miami","Florida","South",2025,3,"Q1","Mar",0.1552,FALSE
"EC-1976",2026-06-08,"CUST-131","Jack King","LED Desk Lamp","Furniture",3,4000,12000,2138.48,"Houston","Texas","Central",2026,6,"Q2","Jun",0.1782,FALSE
"EC-1977",2024-09-17,"CUST-120","Evelyn Harris","iPhone 15 Pro","Electronics",5,82900,414500,82858.64,"Boston","Massachusetts","East",2024,9,"Q3","Sep",0.1999,TRUE
"EC-1978",2025-05-13,"CUST-149","Julian Evans","Cotton Slim Fit T-Shirt","Clothing",5,2000,10000,3036.65,"Houston","Texas","Central",2025,5,"Q2","May",0.3037,FALSE
"EC-1979",2025-06-12,"CUST-120","Evelyn Harris","iPad Air","Electronics",2,49000,98000,28998.95,"Miami","Florida","South",2025,6,"Q2","Jun",0.2959,FALSE
"EC-1980",2024-02-12,"CUST-106","Olivia Jones","Ergonomic Office Chair","Furniture",1,20500,20500,-2008.66,"Nashville","Tennessee","South",2024,2,"Q1","Feb",-0.098,FALSE
"EC-1981",2025-03-24,"CUST-102","Jane Smith","Running Shoes","Clothing",2,9900,19800,9796.64,"Los Angeles","California","West",2025,3,"Q1","Mar",0.4948,FALSE
"EC-1982",2025-06-28,"CUST-126","Avery Walker","Sony WH-1000XM5","Electronics",3,33000,99000,23212,"Philadelphia","Pennsylvania","East",2025,6,"Q2","Jun",0.2345,FALSE
"EC-1983",2025-08-16,"CUST-103","Michael Johnson","iPad Air","Electronics",2,49000,98000,31575.23,"Chicago","Illinois","Central",2025,8,"Q3","Aug",0.3222,FALSE
"EC-1985",2025-05-24,"CUST-116","Amelia Martin","Dell XPS 15","Electronics",5,124000,620000,199054.68,"Atlanta","Georgia","South",2025,5,"Q2","May",0.3211,TRUE
"EC-1986",2024-03-09,"CUST-143","Wyatt Perez","Modern Sofa","Furniture",4,74500,298000,24943.22,"Nashville","Tennessee","South",2024,3,"Q1","Mar",0.0837,TRUE
"EC-1987",2026-03-17,"CUST-120","Evelyn Harris","Sony WH-1000XM5","Electronics",1,33000,33000,8236.87,"San Francisco","California","West",2026,3,"Q1","Mar",0.2496,FALSE
"EC-1988",2025-12-20,"CUST-109","Benjamin Miller","Cotton Slim Fit T-Shirt","Clothing",2,2000,4000,1347.08,"Dallas","Texas","Central",2025,12,"Q4","Dec",0.3368,FALSE
"EC-1989",2024-09-25,"CUST-125","Joseph Lee","Premium Notebook Pack","Office Supplies",1,1200,1200,634.48,"New York","New York","East",2024,9,"Q3","Sep",0.5287,FALSE
"EC-1990",2024-10-15,"CUST-150","Zoe Edwards","Gel Pen Set (12-pack)","Office Supplies",1,900,900,386.52,"Boston","Massachusetts","East",2024,10,"Q4","Oct",0.4295,FALSE
"EC-1991",2025-01-10,"CUST-132","Scarlett Wright","iPad Air","Electronics",3,49000,147000,31956.63,"Philadelphia","Pennsylvania","East",2025,1,"Q1","Jan",0.2174,FALSE
"EC-1992",2026-02-05,"CUST-107","James Garcia","Gel Pen Set (12-pack)","Office Supplies",3,900,2700,989.84,"Chicago","Illinois","Central",2026,2,"Q1","Feb",0.3666,FALSE
"EC-1993",2024-08-30,"CUST-113","Alexander Taylor","Dell XPS 15","Electronics",1,124000,124000,30945.99,"San Francisco","California","West",2024,8,"Q3","Aug",0.2496,FALSE
"EC-1994",2025-11-20,"CUST-126","Avery Walker","iPhone 15 Pro","Electronics",5,82900,414500,50372.53,"San Francisco","California","West",2025,11,"Q4","Nov",0.1215,TRUE
"EC-1995",2025-10-11,"CUST-125","Joseph Lee","Modern Sofa","Furniture",1,74500,74500,17354.26,"Houston","Texas","Central",2025,10,"Q4","Oct",0.2329,FALSE
"EC-1996",2025-08-12,"CUST-142","Penelope Mitchell","Ergonomic Office Chair","Furniture",4,20500,82000,16123.3,"Nashville","Tennessee","South",2025,8,"Q3","Aug",0.1966,FALSE
"EC-1997",2025-09-09,"CUST-147","Daniel Campbell","Denim Jeans","Clothing",5,4900,24500,6491.32,"Nashville","Tennessee","South",2025,9,"Q3","Sep",0.265,FALSE
"EC-1998",2024-09-03,"CUST-112","Mia Thomas","Denim Jeans","Clothing",2,4900,9800,5274.87,"Atlanta","Georgia","South",2024,9,"Q3","Sep",0.5383,FALSE
"EC-1999",2024-04-07,"CUST-127","Jackson Hall","Heavy Duty Stapler","Office Supplies",2,1800,3600,2269.85,"Nashville","Tennessee","South",2024,4,"Q2","Apr",0.6305,FALSE
"EC-2000",2024-07-26,"CUST-129","Sebastian Young","Sony WH-1000XM5","Electronics",3,33000,99000,32271.28,"Seattle","Washington","West",2024,7,"Q3","Jul",0.326,FALSE
